"","DateTimeUTC","Lat","Long","lc"
"911",2014-09-11 08:55:42,26.17163277,-114.534729,3
"912",2014-09-11 09:52:44,26.13565445,-114.50421906,3
"913",2014-09-11 09:57:39,26.13297462,-114.50140381,3
"914",2014-09-11 10:00:03,26.13151741,-114.50009918,3
"915",2014-09-11 10:13:45,26.12309074,-114.49286652,3
"916",2014-09-11 10:33:08,26.10988045,-114.48233795,3
"917",2014-09-11 10:42:29,26.10352325,-114.47738647,3
"918",2014-09-11 10:47:10,26.10030937,-114.47424316,3
"919",2014-09-11 11:01:12,26.09236526,-114.46588898,3
"920",2014-09-11 11:28:26,26.0784626,-114.44832611,3
"921",2014-09-11 11:35:13,26.07475662,-114.44406891,3
"922",2014-09-11 11:45:56,26.06859207,-114.43745422,3
"923",2014-09-11 11:47:50,26.06765175,-114.4367981,3
"924",2014-09-11 12:06:17,26.05855751,-114.43295288,3
"925",2014-09-11 12:23:00,26.04643059,-114.41519165,3
"926",2014-09-11 12:30:08,26.04245758,-114.41109467,3
"927",2014-09-11 12:40:34,26.03696442,-114.40553284,3
"928",2014-09-11 12:44:02,26.03419685,-114.40239716,3
"929",2014-09-11 12:46:23,26.03279114,-114.40068054,3
"930",2014-09-11 13:00:48,26.02375221,-114.3914566,3
"931",2014-09-11 13:02:48,26.02249527,-114.39028931,3
"932",2014-09-11 13:14:12,26.016922,-114.38302612,3
"933",2014-09-11 13:18:11,26.01458359,-114.38005829,3
"934",2014-09-11 13:26:46,26.01004982,-114.37397003,3
"935",2014-09-11 13:34:53,26.0057373,-114.36823273,3
"936",2014-09-11 13:37:24,26.00567055,-114.36643982,3
"937",2014-09-11 14:02:05,25.99073982,-114.34963226,3
"938",2014-09-11 14:13:01,25.9859581,-114.34267426,3
"939",2014-09-11 14:15:04,25.9845562,-114.34108734,3
"940",2014-09-11 14:21:22,25.98202896,-114.33731842,3
"941",2014-09-11 14:36:56,25.97475052,-114.3285141,3
"942",2014-09-11 14:42:17,25.97304344,-114.32561493,3
"943",2014-09-11 14:53:47,25.96843719,-114.31841278,3
"944",2014-09-11 14:57:42,25.96679115,-114.31630707,3
"945",2014-09-11 15:10:57,25.96124268,-114.30942535,3
"946",2014-09-11 15:13:53,25.95994377,-114.30760956,3
"947",2014-09-11 15:26:38,25.95604515,-114.30091858,3
"948",2014-09-11 15:38:22,25.95157623,-114.29442596,3
"949",2014-09-11 15:41:21,25.95081139,-114.29259491,3
"950",2014-09-11 16:02:58,25.96180725,-114.28700256,3
"951",2014-09-11 16:16:11,25.96677017,-114.27990723,3
"952",2014-09-11 16:30:14,25.96658134,-114.27242279,3
"953",2014-09-11 16:44:42,25.96703148,-114.26403046,3
"954",2014-09-11 16:58:23,25.96744728,-114.25537872,3
"955",2014-09-11 17:04:53,25.96832657,-114.25015259,3
"956",2014-09-11 17:17:55,25.96493912,-114.24552917,3
"957",2014-09-11 17:24:28,25.96409035,-114.24240875,3
"958",2014-09-11 17:37:52,25.96150398,-114.23505402,3
"959",2014-09-11 17:50:37,25.95985794,-114.22568512,3
"960",2014-09-11 18:13:25,25.95349121,-114.21955109,3
"961",2014-09-11 18:40:11,25.94816017,-114.20591736,3
"962",2014-09-11 18:50:16,25.94603348,-114.20109558,3
"963",2014-09-11 18:53:35,25.94574356,-114.19952393,3
"964",2014-09-11 19:08:45,25.94615555,-114.19090271,3
"965",2014-09-11 19:23:17,25.94370842,-114.18182373,3
"966",2014-09-11 19:33:27,25.94213104,-114.17617035,3
"967",2014-09-11 19:44:31,25.94143295,-114.16848755,3
"968",2014-09-11 19:55:13,25.93885803,-114.16314697,3
"969",2014-09-11 20:18:08,25.93441391,-114.14996338,3
"970",2014-09-11 20:28:07,25.92862129,-114.14555359,3
"971",2014-09-11 20:38:38,25.92492485,-114.1403656,3
"972",2014-09-11 20:55:17,25.92015457,-114.13252258,3
"973",2014-09-11 21:06:59,25.9166851,-114.13280487,3
"974",2014-09-11 21:17:29,25.91061783,-114.12748718,3
"975",2014-09-11 21:20:33,25.9083786,-114.12734222,3
"976",2014-09-11 21:34:25,25.9007988,-114.12454224,3
"977",2014-09-11 21:38:19,25.89795303,-114.1235733,3
"978",2014-09-11 21:51:21,25.8923111,-114.11831665,3
"979",2014-09-11 22:06:37,25.88130569,-114.11263275,3
"980",2014-09-11 22:15:00,25.87727356,-114.11029816,3
"981",2014-09-11 22:29:13,25.86925316,-114.10653687,3
"982",2014-09-11 23:01:18,25.85318565,-114.09842682,3
"983",2014-09-11 23:27:18,25.83780861,-114.09249115,3
"984",2014-09-11 23:32:31,25.83732033,-114.09027863,3
"985",2014-09-11 23:49:29,25.8254261,-114.08515167,3
"986",2014-09-11 23:57:22,25.81995201,-114.08422089,3
"987",2014-09-12 00:12:42,25.8102951,-114.0801239,3
"988",2014-09-12 00:14:54,25.80970573,-114.07936859,3
"989",2014-09-12 00:19:46,25.80661774,-114.07918549,3
"990",2014-09-12 00:29:05,25.80015373,-114.07720184,3
"991",2014-09-12 00:42:43,25.79154205,-114.07293701,3
"992",2014-09-12 00:57:53,25.78343391,-114.07195282,3
"993",2014-09-12 01:01:21,25.78110313,-114.07132721,3
"994",2014-09-12 01:07:36,25.77581215,-114.06961823,3
"995",2014-09-12 01:23:24,25.76599121,-114.06573486,3
"996",2014-09-12 01:32:17,25.76006126,-114.06511688,3
"997",2014-09-12 01:34:55,25.7579689,-114.06401825,3
"998",2014-09-12 01:50:06,25.74916649,-114.05963898,3
"999",2014-09-12 01:53:01,25.74609375,-114.05810547,3
"1001",2014-09-12 02:16:02,25.73609543,-114.05037689,3
"1002",2014-09-12 02:20:05,25.73339844,-114.04920197,3
"1003",2014-09-12 02:24:28,25.73134041,-114.04814148,3
"1004",2014-09-12 02:32:38,25.7285881,-114.04550171,3
"1005",2014-09-12 02:53:06,25.71786499,-114.0426178,3
"1006",2014-09-12 03:10:09,25.71310234,-114.0398941,3
"1007",2014-09-12 03:37:11,25.70664215,-114.03591156,3
"1008",2014-09-12 04:05:59,25.70013046,-114.029953,3
"1009",2014-09-12 04:40:26,25.69010925,-114.02368927,3
"1010",2014-09-12 04:52:24,25.68960571,-114.01961517,3
"1011",2014-09-12 05:07:12,25.67862511,-114.02355194,3
"1012",2014-09-12 05:10:08,25.68483543,-114.01473999,3
"1013",2014-09-12 05:20:22,25.68285179,-114.01180267,3
"1014",2014-09-12 05:34:39,25.68027306,-114.00785065,3
"1015",2014-09-12 05:42:01,25.67834282,-114.00519562,3
"1016",2014-09-12 05:52:48,25.6762867,-114.00213623,3
"1017",2014-09-12 06:05:46,25.67357254,-113.9983139,3
"1018",2014-09-12 06:16:17,25.67195129,-113.99586487,3
"1019",2014-09-12 06:26:16,25.67006874,-113.99288177,3
"1020",2014-09-12 06:47:07,25.66518593,-113.98455048,3
"1021",2014-09-12 06:52:20,25.66262245,-113.98051453,3
"1022",2014-09-12 07:07:56,25.6628418,-113.97828674,3
"1023",2014-09-12 08:14:53,25.62810516,-113.96893311,3
"1024",2014-09-12 08:17:10,25.62890053,-113.96577454,3
"1025",2014-09-12 08:43:58,25.61595154,-113.95917511,3
"1026",2014-09-12 09:02:26,25.60761833,-113.95552063,3
"1027",2014-09-12 09:08:54,25.60183144,-113.95298767,3
"1028",2014-09-12 09:34:18,25.59132004,-113.94697571,3
"1029",2014-09-12 09:40:16,25.58597565,-113.94437408,3
"1030",2014-09-12 09:43:11,25.58411026,-113.94326019,3
"1031",2014-09-12 10:01:38,25.57424927,-113.93647003,3
"1032",2014-09-12 10:12:18,25.56770134,-113.93231964,3
"1033",2014-09-12 10:21:19,25.56357193,-113.93002319,3
"1034",2014-09-12 10:23:59,25.56225586,-113.92879486,3
"1035",2014-09-12 10:26:34,25.56054115,-113.92806244,3
"1036",2014-09-12 10:29:41,25.55835533,-113.92723083,3
"1037",2014-09-12 10:33:00,25.55613327,-113.92634583,3
"1038",2014-09-12 10:36:21,25.55421257,-113.92469788,3
"1039",2014-09-12 11:20:06,25.54264641,-113.93024445,3
"1040",2014-09-12 11:23:16,25.54054832,-113.92979431,3
"1041",2014-09-12 11:43:24,25.53389549,-113.92670441,3
"1042",2014-09-12 11:47:37,25.53117561,-113.92539215,3
"1043",2014-09-12 12:00:19,25.52772141,-113.92029572,3
"1044",2014-09-12 12:03:44,25.5244236,-113.92079163,3
"1045",2014-09-12 12:08:35,25.52101135,-113.9199295,3
"1046",2014-09-12 12:16:54,25.5155201,-113.91973114,3
"1047",2014-09-12 12:21:50,25.51171875,-113.92002869,3
"1048",2014-09-12 12:41:34,25.49760437,-113.92697906,3
"1049",2014-09-12 12:56:43,25.48814774,-113.93318939,3
"1050",2014-09-12 12:59:01,25.48754501,-113.93500519,3
"1051",2014-09-12 13:38:03,25.49691772,-113.95555878,3
"1052",2014-09-12 13:42:51,25.49518013,-113.95439148,3
"1053",2014-09-12 14:04:10,25.48701859,-113.95061493,3
"1054",2014-09-12 14:07:08,25.48418808,-113.95098114,3
"1055",2014-09-12 14:27:42,25.47113037,-113.95452118,3
"1056",2014-09-12 14:33:35,25.46842766,-113.95640564,3
"1057",2014-09-12 14:52:07,25.46253014,-113.97298431,3
"1058",2014-09-12 15:01:15,25.46060753,-113.97814178,3
"1059",2014-09-12 15:09:47,25.45788002,-113.98005676,3
"1060",2014-09-12 15:17:38,25.45564651,-113.97807312,3
"1061",2014-09-12 15:22:03,25.4541111,-113.97682953,3
"1062",2014-09-12 15:43:03,25.44883537,-113.95928955,3
"1063",2014-09-12 15:59:16,25.44558716,-113.95292664,3
"1064",2014-09-12 16:32:51,25.43405533,-113.94073486,3
"1065",2014-09-12 16:44:59,25.42840958,-113.93695068,3
"1066",2014-09-12 16:56:26,25.42492676,-113.93276978,3
"1067",2014-09-12 17:00:45,25.42119217,-113.93115234,3
"1068",2014-09-12 17:07:57,25.4192791,-113.92892456,3
"1069",2014-09-12 17:23:11,25.41166115,-113.92678833,3
"1070",2014-09-12 17:32:52,25.40531731,-113.92661285,3
"1071",2014-09-12 17:35:32,25.40373039,-113.92559052,3
"1072",2014-09-12 17:47:22,25.38843727,-113.93506622,3
"1073",2014-09-12 17:55:28,25.40197945,-113.90795898,3
"1074",2014-09-12 18:06:01,25.38667107,-113.92023468,3
"1075",2014-09-12 18:13:16,25.3833313,-113.91874695,3
"1076",2014-09-12 18:23:57,25.37870216,-113.91871643,3
"1077",2014-09-12 18:32:46,25.37545586,-113.91616821,3
"1078",2014-09-12 18:39:34,25.37186432,-113.91584015,3
"1079",2014-09-12 18:41:47,25.37312317,-113.91598511,3
"1080",2014-09-12 18:51:13,25.36622047,-113.91361237,3
"1081",2014-09-12 18:59:10,25.36314011,-113.91281128,3
"1082",2014-09-12 19:08:34,25.3583107,-113.91242218,3
"1083",2014-09-12 19:18:49,25.35335159,-113.91130066,3
"1084",2014-09-12 19:21:17,25.35291481,-113.91043854,3
"1085",2014-09-12 19:29:21,25.34855652,-113.90901947,3
"1086",2014-09-12 19:32:01,25.34664345,-113.90808868,3
"1087",2014-09-12 19:42:44,25.34068298,-113.9059906,3
"1088",2014-09-12 19:52:11,25.33693123,-113.90415192,3
"1089",2014-09-12 20:11:48,25.32605743,-113.90071106,3
"1090",2014-09-12 20:20:43,25.32255363,-113.89794159,3
"1091",2014-09-12 20:23:16,25.32287979,-113.89736938,3
"1092",2014-09-12 20:30:33,25.31690979,-113.89556885,3
"1093",2014-09-12 20:33:34,25.31539536,-113.89487457,3
"1094",2014-09-12 20:52:05,25.30712509,-113.89434052,3
"1095",2014-09-12 21:00:16,25.30356598,-113.89207458,3
"1096",2014-09-12 21:08:41,25.30067635,-113.89038086,3
"1097",2014-09-12 21:20:31,25.29798508,-113.88512421,3
"1098",2014-09-12 21:31:08,25.29665184,-113.88040161,3
"1099",2014-09-12 21:43:02,25.29426193,-113.87509918,3
"1100",2014-09-12 21:55:32,25.29083633,-113.86838531,3
"1101",2014-09-12 22:12:09,25.28852081,-113.86005402,3
"1102",2014-09-12 22:15:24,25.28853226,-113.8598938,3
"1103",2014-09-12 22:18:59,25.28731728,-113.85779572,3
"1104",2014-09-12 22:33:50,25.28803253,-113.85152435,3
"1105",2014-09-12 22:53:37,25.28607368,-113.84372711,3
"1106",2014-09-12 23:51:01,25.29376602,-113.82301331,3
"1107",2014-09-13 00:02:09,25.29773331,-113.81658936,3
"1108",2014-09-13 00:10:38,25.29956818,-113.81227112,3
"1109",2014-09-13 00:29:08,25.30057144,-113.80370331,3
"1110",2014-09-13 00:39:24,25.30026245,-113.79775238,3
"1111",2014-09-13 00:46:28,25.29947281,-113.79308319,3
"1112",2014-09-13 00:52:39,25.2973156,-113.78981781,3
"1113",2014-09-13 00:59:15,25.29516602,-113.78523254,3
"1114",2014-09-13 01:02:32,25.29306221,-113.78207397,3
"1115",2014-09-13 01:15:18,25.28565216,-113.77178955,3
"1116",2014-09-13 01:19:07,25.28521156,-113.76847839,3
"1117",2014-09-13 01:33:52,25.27873039,-113.75680542,3
"1118",2014-09-13 01:36:49,25.28090858,-113.75562286,3
